gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Bcell	HighPseudotime_tumour	LowPseudotime_tumour	MidPseudotime_tumour	Myeloid	Stromal	Tcell
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0F9B3B259	0.128	1.132	0.822	1.333	1.984	0.578	0.567
TNF	P01375	False	TNFA_HUMAN		CPI-SS08B7D54A3	2.804	2.459	0.642	1.35	2.434	0.488	1.639
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0A83A7E30	0.128	1.132	0.822	1.333	1.984	0.578	0.567
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	2.804	2.459	0.642	1.35	2.434	0.488	1.639
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	1.112	0.088	0.008	0.149	0.01	0.0	2.335
TNF	P01375	False	TNFA_HUMAN		CPI-SS048A2311A	2.804	2.459	0.642	1.35	2.434	0.488	1.639
LTA	P01374	False	TNFB_HUMAN		CPI-SS0D5C54214	1.112	0.088	0.008	0.149	0.01	0.0	2.335
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	0.865	4.915	5.417	4.463	5.782	4.078	3.41
TNF	P01375	False	TNFA_HUMAN		CPI-SS0FBC9234C	2.804	2.459	0.642	1.35	2.434	0.488	1.639
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	0.047	0.624	0.267	0.17	0.156	0.782	0.01
TNF	P01375	False	TNFA_HUMAN		CPI-SS034B442CE	2.804	2.459	0.642	1.35	2.434	0.488	1.639
CCK	P06307	False	CCKN_HUMAN		CPI-SS0EA96C304	0.0	0.05	0.036	0.009	0.058	0.0	0.0
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS003610FF9	0.435	0.32	0.061	0.234	0.677	0.0	2.03
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS056BE1011	0.251	0.159	0.055	0.042	1.302	0.0	0.004
CCR7	P32248	False	CCR7_HUMAN		CPI-SS098EFF959	4.43	1.096	0.176	0.616	1.647	0.17	3.528
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	0.435	0.32	0.061	0.234	0.677	0.0	2.03
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	1.599	0.386	0.014	0.093	0.109	0.011	1.051
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAF4BB9E	0.059	0.09	0.057	0.016	0.284	0.96	0.782
ACKR2	O00590	False	ACKR2_HUMAN		CPI-SS08E13FAF2	0.003	1.427	0.343	0.909	0.521	1.291	0.253
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0DD547726	0.002	0.024	0.002	0.019	0.445	0.0	0.344
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0.059	0.09	0.057	0.016	0.284	0.96	0.782
ACKR3	P25106	False	ACKR3_HUMAN		CPI-SS07155793F	0.316	0.416	0.607	0.396	0.121	0.686	0.005
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0DCA69916	0.865	0.156	0.0	0.203	0.0	0.0	0.027
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	0.865	0.156	0.0	0.203	0.0	0.0	0.027
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	2.178	0.383	0.023	0.291	0.546	0.038	2.207
CD40	P25942	False	TNR5_HUMAN		CPI-SS083296041	4.175	0.578	0.017	0.27	2.878	0.486	1.012
CD40	P25942	False	TNR5_HUMAN		CPI-SS05834E385	4.175	0.578	0.017	0.27	2.878	0.486	1.012
HLA-DQB2	HLADQB2	False	HLADQB2		CPI-SS026776C89	1.843	0.979	0.023	0.416	4.247	0.547	1.331
HLA-DRB1	HLADRB1	False	HLADRB1		CPI-SS0EF0750A7	9.415	4.195	1.319	2.25	9.596	2.933	6.741
NGFR	P08138	False	TNR16_HUMAN		CPI-SS09F430F14	0.011	0.0	0.041	0.058	0.0	0.016	0.0
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0A93C11C8	0.011	0.0	0.041	0.058	0.0	0.016	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	0.004	0.082	0.054	0.009	0.242	0.313	0.113
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0BA3A1C3A	0.011	0.0	0.041	0.058	0.0	0.016	0.0
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS0C23EF34B	0.004	0.082	0.054	0.009	0.242	0.313	0.113
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS07D71C546	0.664	2.162	1.891	2.006	1.347	1.967	1.406
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	0.664	2.162	1.891	2.006	1.347	1.967	1.406
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	0.181	0.224	0.102	0.146	0.348	0.126	0.254
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS00D153A8A	0.052	0.003	0.001	0.14	0.266	0.089	0.075
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	0.664	2.162	1.891	2.006	1.347	1.967	1.406
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	0.181	0.224	0.102	0.146	0.348	0.126	0.254
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS09D379E5B	0.052	0.003	0.001	0.14	0.266	0.089	0.075
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	0.664	2.162	1.891	2.006	1.347	1.967	1.406
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	0.181	0.224	0.102	0.146	0.348	0.126	0.254
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	0.052	0.003	0.001	0.14	0.266	0.089	0.075
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0.011	1.177	1.595	1.565	0.136	1.265	0.246
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B42AD9EF	0.181	0.224	0.102	0.146	0.348	0.126	0.254
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0FA326344	0.27	1.546	1.472	1.887	0.089	1.251	0.089
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	0.181	0.224	0.102	0.146	0.348	0.126	0.254
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	3.393	7.764	7.936	7.847	4.252	5.311	4.006
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	0.181	0.224	0.102	0.146	0.348	0.126	0.254
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	0.181	0.224	0.102	0.146	0.348	0.126	0.254
FZD9	O00144	False	FZD9_HUMAN		CPI-SS030EDC420	0.007	0.02	0.0	0.029	0.0	0.0	0.0
FZD9	O00144	False	FZD9_HUMAN		CPI-SS05C2D0200	0.007	0.02	0.0	0.029	0.0	0.0	0.0
FZD9	O00144	False	FZD9_HUMAN		CPI-SS09FF3A1EA	0.007	0.02	0.0	0.029	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.049	0.763	0.302	0.212	4.286	2.158	0.224
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	2.189	0.786	0.059	0.208	6.228	0.105	3.029
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0F33890C0	0.0	0.0	0.007	0.0	0.0	0.641	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	2.189	0.786	0.059	0.208	6.228	0.105	3.029
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.049	0.763	0.302	0.212	4.286	2.158	0.224
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F3BF2B34	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0CB2E8B21	0.0	0.0	0.007	0.0	0.0	0.641	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS0ECD9BB5E	0.01	0.0	0.0	0.006	0.769	0.025	0.044
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	0.017	0.064	0.0	0.0	0.11	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	0.454	0.719	0.031	0.378	0.563	0.099	4.163
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	0.104	0.201	0.0	0.081	1.102	0.0	0.225
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	0.594	0.666	0.225	0.351	4.528	1.557	5.34
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	0.521	0.616	0.091	0.148	0.838	0.012	0.402
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.806	0.281	0.063	0.067	3.517	0.072	1.198
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	0.521	0.616	0.091	0.148	0.838	0.012	0.402
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.0	0.306	0.035	0.027	2.27	0.769	0.102
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.54	2.168	0.148	0.542	5.878	2.46	1.067
GIP	P09681	False	GIP_HUMAN		CPI-SS018B35889	0.0	0.0	0.0	0.0	0.0	0.19	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0FAE7ABEF	0.0	0.076	0.281	0.263	0.0	0.0	0.0
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.0	0.0	0.0	0.062	0.0	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	0.183	1.725	0.414	0.735	4.115	0.782	0.583
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.0	0.306	0.035	0.027	2.27	0.769	0.102
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.54	2.168	0.148	0.542	5.878	2.46	1.067
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	0.016	0.183	0.293	0.101	1.353	2.545	0.014
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	0.018	3.094	0.281	0.99	2.02	0.872	0.554
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	0.183	1.725	0.414	0.735	4.115	0.782	0.583
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.13	0.429	0.013	0.131	1.184	0.0	0.134
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.072	0.143	0.054	0.004	0.0	0.0	0.0
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.072	0.143	0.054	0.004	0.0	0.0	0.0
CALCB	P10092	False	CALCB_HUMAN		CPI-SS07CF0C6E7	0.003	0.184	0.146	0.068	0.0	0.0	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	0.01	0.0	0.0	0.006	0.769	0.025	0.044
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	0.017	0.064	0.0	0.0	0.11	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.454	0.719	0.031	0.378	0.563	0.099	4.163
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	0.0	0.306	0.035	0.027	2.27	0.769	0.102
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.0	0.0	0.0	0.062	0.0	0.0	0.0
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.0	0.026	0.034	0.0	0.0	0.0	0.0
SCT	P09683	False	SECR_HUMAN		CPI-SS0EC70F078	0.0	0.0	0.0	0.014	0.06	0.0	0.089
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.0	0.0	0.0	0.062	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0445D021B	0.0	0.076	0.281	0.263	0.0	0.0	0.0
PPY	P01298	False	PAHO_HUMAN		CPI-SS0C2000B56	0.0	0.0	0.0	0.0	0.207	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	0.0	0.076	0.281	0.263	0.0	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0FEF2FF5D	0.0	0.076	0.281	0.263	0.0	0.0	0.0
NPPA	P01160	False	ANF_HUMAN		CPI-SS04A7BCE8D	0.315	0.054	0.007	0.0	0.032	0.0	0.118
NPPA	P01160	False	ANF_HUMAN		CPI-SS0230EE330	0.315	0.054	0.007	0.0	0.032	0.0	0.118
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.0	0.0	0.0	0.062	0.0	0.0	0.0
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BC7CD11B	1.409	1.328	0.717	0.929	4.732	1.07	2.145
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	1.409	1.328	0.717	0.929	4.732	1.07	2.145
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.024	0.465	0.24	0.359	0.48	0.209	0.0
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	0.252	3.584	4.113	3.721	1.414	4.294	1.073
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	1.409	1.328	0.717	0.929	4.732	1.07	2.145
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	0.157	0.478	0.363	0.289	2.41	0.421	0.01
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	1.409	1.328	0.717	0.929	4.732	1.07	2.145
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	0.113	0.652	0.776	0.717	0.042	0.154	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.239	0.249	0.891	0.417	0.418	0.635	0.067
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	1.409	1.328	0.717	0.929	4.732	1.07	2.145
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	1.409	1.328	0.717	0.929	4.732	1.07	2.145
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	1.409	1.328	0.717	0.929	4.732	1.07	2.145
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	1.409	1.328	0.717	0.929	4.732	1.07	2.145
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	0.252	3.584	4.113	3.721	1.414	4.294	1.073
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.133	0.073	0.119	0.087	0.0	0.408	0.051
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	1.409	1.328	0.717	0.929	4.732	1.07	2.145
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.024	0.465	0.24	0.359	0.48	0.209	0.0
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.024	0.465	0.24	0.359	0.48	0.209	0.0
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	0.413	1.365	2.621	1.917	1.178	1.324	0.841
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SC033E22B14	0.024	0.465	0.24	0.359	0.48	0.209	0.0
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	0.252	3.584	4.113	3.721	1.414	4.294	1.073
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.047	0.624	0.267	0.17	0.156	0.782	0.01
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.002	0.045	0.04	0.134	0.0	0.453	0.123
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.239	0.249	0.891	0.417	0.418	0.635	0.067
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.002	0.045	0.04	0.134	0.0	0.453	0.123
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.0	0.007	0.0	0.0	0.0	1.339	0.0
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.003	0.182	0.569	0.461	0.0	0.168	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	0.0	0.084	0.05	0.148	0.003	0.007	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.239	0.249	0.891	0.417	0.418	0.635	0.067
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.0	0.007	0.0	0.0	0.0	1.339	0.0
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	0.113	0.652	0.776	0.717	0.042	0.154	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.239	0.249	0.891	0.417	0.418	0.635	0.067
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.0	0.106	0.0	0.002	0.003	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.239	0.249	0.891	0.417	0.418	0.635	0.067
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.012	0.286	0.214	0.212	0.215	0.0	0.033
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.664	7.183	6.114	7.068	1.243	2.645	1.142
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	0.222	1.673	1.249	1.52	0.041	0.087	0.366
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.13	1.358	1.379	1.746	0.402	1.981	0.692
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.239	0.249	0.891	0.417	0.418	0.635	0.067
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	0.141	0.335	0.282	0.28	0.294	0.18	0.077
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.239	0.249	0.891	0.417	0.418	0.635	0.067
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.239	0.249	0.891	0.417	0.418	0.635	0.067
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.0	0.007	0.0	0.0	0.0	1.339	0.0
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.239	0.249	0.891	0.417	0.418	0.635	0.067
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	0.748	1.781	1.014	1.668	0.405	0.498	0.827
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.147	0.61	0.197	0.248	0.0	0.0	0.024
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	1.4	2.058	0.915	1.733	1.197	0.643	1.354
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.0	0.026	0.213	0.104	0.152	0.0	0.0
TFF1	P04155	False	TFF1_HUMAN		CPI-SS01F908B16	0.101	2.131	3.195	2.476	0.0	0.706	0.266
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS023738D54	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	0.087	0.943	0.135	0.568	0.027	0.03	0.015
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.017	0.694	0.701	0.552	0.0	0.147	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.002	0.044	0.136	0.051	0.0	0.065	0.017
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	0.087	0.943	0.135	0.568	0.027	0.03	0.015
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0883B7EE4	0.002	0.044	0.136	0.051	0.0	0.065	0.017
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0BF490275	1.521	2.021	3.38	2.762	1.497	3.875	1.511
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06A0B20BD	0.087	0.943	0.135	0.568	0.027	0.03	0.015
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0E63AB61E	0.012	0.286	0.214	0.212	0.215	0.0	0.033
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0EBFE1854	0.664	7.183	6.114	7.068	1.243	2.645	1.142
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS05B4EB419	0.026	0.68	0.544	0.7	0.003	0.011	0.005
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0659DBE72	0.222	1.673	1.249	1.52	0.041	0.087	0.366
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0FC01B947	0.13	1.358	1.379	1.746	0.402	1.981	0.692
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS087E0E3FB	0.314	1.078	0.317	0.718	0.233	0.49	0.086
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0816A4ED4	0.017	0.694	0.701	0.552	0.0	0.147	0.0
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D1AE5C79	0.002	0.044	0.136	0.051	0.0	0.065	0.017
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS00D9A0644	0.087	0.943	0.135	0.568	0.027	0.03	0.015
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0CC898553	0.087	0.943	0.135	0.568	0.027	0.03	0.015
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0658257AC	0.017	0.694	0.701	0.552	0.0	0.147	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS098F416C1	0.087	0.943	0.135	0.568	0.027	0.03	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0EB136379	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0D8972B21	0.0	0.0	0.004	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0A69F13A3	0.002	0.045	0.04	0.134	0.0	0.453	0.123
BMP2	P12643	False	BMP2_HUMAN		CPI-SS016B7C7D6	0.004	0.3	0.018	0.035	0.373	0.004	0.097
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0C2561156	0.0	0.007	0.0	0.0	0.0	1.339	0.0
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0B8083B44	0.0	0.084	0.05	0.148	0.003	0.007	0.0
WNT2B	Q93097	False	WNT2B_HUMAN		CPI-SS01469637C	0.132	0.144	0.232	0.159	0.005	0.343	0.096
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0A683CBC1	0.0	0.084	0.05	0.148	0.003	0.007	0.0
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0423580E5	0.125	0.045	0.081	0.099	0.0	0.0	0.009
JAG1	P78504	False	JAG1_HUMAN		CPI-SS060B82BBC	0.005	0.834	0.391	0.711	0.667	0.807	0.301
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0E1A8414D	0.034	0.201	0.394	0.159	0.0	0.0	0.004
DLL1	O00548	False	DLL1_HUMAN		CPI-SS0FB5FE587	0.125	0.045	0.081	0.099	0.0	0.0	0.009
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0837E9F59	0.005	0.834	0.391	0.711	0.667	0.807	0.301
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0D37C7C70	0.034	0.201	0.394	0.159	0.0	0.0	0.004
DLL1	O00548	False	DLL1_HUMAN		CPI-SS047232C64	0.125	0.045	0.081	0.099	0.0	0.0	0.009
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B99F22A2	0.005	0.834	0.391	0.711	0.667	0.807	0.301
DLK1	P80370	False	DLK1_HUMAN		CPI-SS007AA9FDE	0.034	0.201	0.394	0.159	0.0	0.0	0.004
SCGB3A1	Q96QR1	False	SG3A1_HUMAN		CPI-SS0F21DBF93	0.0	0.27	0.287	0.472	0.025	0.258	0.137
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS0938C6980	0.039	0.082	0.059	0.0	0.096	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS035E5A708	0.129	0.114	0.161	0.086	0.005	0.0	0.0
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0BFB29A42	0.484	2.167	1.538	1.899	1.304	1.279	0.239
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS08FAC0A55	0.484	2.167	1.538	1.899	1.304	1.279	0.239
PLXNB1	O43157	False	PLXB1_HUMAN		CPI-SS0CCCF7C69	0.059	1.749	1.262	1.382	0.252	1.046	0.459
CD72	P21854	False	CD72_HUMAN		CPI-SS06AA638A8	2.675	0.442	0.287	0.569	0.848	0.368	0.72
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0C0A61F92	0.484	2.167	1.538	1.899	1.304	1.279	0.239
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	0.361	4.804	3.49	4.036	1.741	1.539	0.617
LTA	P01374	False	TNFB_HUMAN		CPI-SS03156A825	1.112	0.088	0.008	0.149	0.01	0.0	2.335
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS0859C173B	0.075	0.013	0.012	0.015	0.436	0.149	0.872
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	1.112	0.088	0.008	0.149	0.01	0.0	2.335
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0C28FEC7D	0.128	1.132	0.822	1.333	1.984	0.578	0.567
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	0.075	0.013	0.012	0.015	0.436	0.149	0.872
