gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	DC	EC	Fibroblast	HighPseudotime_tumour	LowPseudotime_tumour	Mast	MidPseudotime_tumour	Myeloid	T_cell
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0D636A374	0.001	0.002	0.066	0.026	0.007	0.007	0.0	0.006	0.001	0.0
FGF1	P05230	False	FGF1_HUMAN		CPI-SS015819E65	0.002	0.001	0.002	0.124	0.031	0.0	0.0	0.009	0.001	0.0
FGF17	O60258	False	FGF17_HUMAN		CPI-SS0BC9F7E9E	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0
FGF18	O76093	False	FGF18_HUMAN		CPI-SS0E134097C	0.0	0.0	0.015	0.034	0.001	0.001	0.0	0.001	0.0	0.0
FGF4	P08620	False	FGF4_HUMAN		CPI-SS013E86AFF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGF3	P11487	False	FGF3_HUMAN		CPI-SS0C2A73A10	0.0	0.0	0.0	0.0	0.005	0.001	0.0	0.009	0.0	0.0
FGF5	P12034	False	FGF5_HUMAN		CPI-SS076D8A297	0.0	0.0	0.0	0.005	0.001	0.0	0.0	0.001	0.0	0.0
FGF7	P21781	False	FGF7_HUMAN		CPI-SS00E68BB92	0.007	0.003	0.011	0.554	0.031	0.01	0.0	0.012	0.008	0.006
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0BF3ED143	0.001	0.003	0.002	0.036	0.05	0.091	0.003	0.03	0.001	0.003
FGF2	P09038	False	FGF2_HUMAN		CPI-SS0CB6968B9	0.001	0.002	0.066	0.026	0.007	0.007	0.0	0.006	0.001	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS04297753E	0.03	0.119	0.171	0.074	0.406	0.054	0.025	0.292	1.78	0.058
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0ADC886E5	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
CCL16	O15467	False	CCL16_HUMAN		CPI-SS03A875239	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL1	P22362	False	CCL1_HUMAN		CPI-SS0B784A03E	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.0
SPP1	P10451	False	OSTP_HUMAN		CPI-SS0C1BD22BC	0.03	0.119	0.171	0.074	0.406	0.054	0.025	0.292	1.78	0.058
SPP1	P10451	False	OSTP_HUMAN		CPI-SC01AB9BED7	0.03	0.119	0.171	0.074	0.406	0.054	0.025	0.292	1.78	0.058
TNC	P24821	False	TENA_HUMAN		CPI-SC056BF6CBB	0.003	0.0	0.014	0.25	0.063	0.031	0.0	0.041	0.013	0.003
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC062D34C2A	0.005	0.047	0.097	0.372	0.026	0.003	0.01	0.021	0.059	0.028
FGF1	P05230	False	FGF1_HUMAN		CPI-SS068C742A1	0.002	0.001	0.002	0.124	0.031	0.0	0.0	0.009	0.001	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	0.259	0.657	0.447	0.394	0.103	0.119	0.495	0.072	0.766	0.454
INHA	P05111	False	INHA_HUMAN		CPI-SS0FB37E079	0.0	0.0	0.001	0.003	0.002	0.005	0.0	0.003	0.0	0.0
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	0.007	0.004	0.017	0.361	0.053	0.097	0.0	0.026	0.004	0.007
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	0.007	0.005	0.014	0.042	0.018	0.027	0.0	0.017	0.016	0.002
THY1	P04216	False	THY1_HUMAN		CPI-SC0A05D3880	0.014	0.01	0.283	1.732	0.277	0.026	0.03	0.087	0.024	0.026
FCER2	P06734	False	FCER2_HUMAN		CPI-SC07312BD5C	0.349	0.004	0.001	0.001	0.011	0.0	0.0	0.013	0.01	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0B6D68FD5	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
F10	P00742	False	FA10_HUMAN		CPI-SC0C3E2D267	0.0	0.0	0.002	0.111	0.003	0.0	0.0	0.0	0.0	0.0
C3	P01024	False	CO3_HUMAN		CPI-SC0527EEE7A	0.017	0.044	0.018	0.858	0.126	0.062	0.015	0.115	0.673	0.019
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SC0B292AEE6	0.001	0.002	0.011	0.003	0.001	0.0	0.0	0.001	0.004	0.001
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC0F9DD28F3	0.037	0.005	0.158	0.259	0.032	0.002	0.007	0.016	0.002	0.01
THY1	P04216	False	THY1_HUMAN		CPI-SC0C6B54D7A	0.014	0.01	0.283	1.732	0.277	0.026	0.03	0.087	0.024	0.026
FCER2	P06734	False	FCER2_HUMAN		CPI-SC03446A95E	0.349	0.004	0.001	0.001	0.011	0.0	0.0	0.013	0.01	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0A9458008	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
FCER2	P06734	False	FCER2_HUMAN		CPI-SS000568A0E	0.349	0.004	0.001	0.001	0.011	0.0	0.0	0.013	0.01	0.0
TNC	P24821	False	TENA_HUMAN		CPI-SC04AED00CE	0.003	0.0	0.014	0.25	0.063	0.031	0.0	0.041	0.013	0.003
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0E60FEE99	0.259	0.657	0.447	0.394	0.103	0.119	0.495	0.072	0.766	0.454
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	0.005	0.004	0.007	0.001	0.006	0.001	0.0	0.002	0.004	0.013
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC019DBDA78	0.005	0.047	0.097	0.372	0.026	0.003	0.01	0.021	0.059	0.028
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC0E8575642	0.739	0.428	0.119	0.085	0.109	0.128	0.279	0.139	0.171	0.809
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	0.007	0.005	0.707	0.148	0.015	0.003	0.007	0.009	0.01	0.003
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	0.037	0.005	0.158	0.259	0.032	0.002	0.007	0.016	0.002	0.01
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS01158CABF	0.0	0.01	0.002	0.001	0.003	0.052	0.0	0.006	0.051	0.0
HLA-C	HLAC	False	HLAC		CPI-SS034D36D2F	3.12	3.211	2.996	2.262	1.824	1.82	2.92	1.462	3.302	3.662
GPR42	O15529	False	GPR42_HUMAN		CPI-SS0528A694B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS055E061C9	0.248	0.429	0.644	0.799	0.439	0.377	0.494	0.364	0.877	0.441
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS02CF96625	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.027
CXADR	P78310	False	CXAR_HUMAN		CPI-SS033CB0BB2	0.001	0.004	0.01	0.005	0.057	0.074	0.007	0.058	0.032	0.006
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0E2431C09	0.019	0.021	0.007	0.003	0.017	0.001	0.009	0.013	0.017	0.404
ADGRG5	Q8IZF4	False	AGRG5_HUMAN		CPI-SS0AFC7BACF	0.099	0.173	0.0	0.002	0.005	0.001	0.0	0.003	0.022	0.031
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS00FB3CB09	0.0	0.01	0.002	0.001	0.003	0.052	0.0	0.006	0.051	0.0
GPR42	O15529	False	GPR42_HUMAN		CPI-SS022AE18AF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
PGRMC2	O15173	False	PGRC2_HUMAN		CPI-SS0F3D40856	0.07	0.062	0.164	0.18	0.062	0.217	0.06	0.071	0.084	0.066
FFAR2	O15552	False	FFAR2_HUMAN		CPI-SS072E1E27A	0.0	0.01	0.002	0.001	0.003	0.052	0.0	0.006	0.051	0.0
HLA-C	HLAC	False	HLAC		CPI-SS0917CBD53	3.12	3.211	2.996	2.262	1.824	1.82	2.92	1.462	3.302	3.662
HLA-C	HLAC	False	HLAC		CPI-SS0ABD11350	3.12	3.211	2.996	2.262	1.824	1.82	2.92	1.462	3.302	3.662
GPR42	O15529	False	GPR42_HUMAN		CPI-SS0AA5ECE7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
ASGR2	P07307	False	ASGR2_HUMAN		CPI-SS04A4A2334	0.0	0.128	0.0	0.001	0.002	0.0	0.0	0.001	0.082	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS00E3EB9FE	0.106	0.019	0.001	0.001	0.003	0.002	0.0	0.002	0.0	0.008
LAMP1	P11279	False	LAMP1_HUMAN		CPI-SS064281234	0.248	0.429	0.644	0.799	0.439	0.377	0.494	0.364	0.877	0.441
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS0D26F639E	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.027
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS02246DA17	0.141	0.408	0.015	0.016	0.049	0.004	0.004	0.04	0.018	0.75
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F52745F3	0.004	0.083	0.027	0.125	0.015	0.003	0.058	0.016	0.028	0.086
FCGR2A	P12318	False	FCG2A_HUMAN		CPI-SS0C17BB772	0.02	0.398	0.011	0.037	0.083	0.012	0.105	0.051	1.327	0.005
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS016EE0084	0.019	0.021	0.007	0.003	0.017	0.001	0.009	0.013	0.017	0.404
CD80	P33681	False	CD80_HUMAN		CPI-SS08F13AD5C	0.024	0.079	0.0	0.001	0.008	0.001	0.0	0.004	0.124	0.013
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS0F5B6B186	0.019	0.021	0.007	0.003	0.017	0.001	0.009	0.013	0.017	0.404
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0D795AC00	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0B02DE712	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
HLA-DPB1	HLADPB1	False	HLADPB1		CPI-SS076BC3BA6	1.777	3.592	1.068	0.167	0.748	0.131	1.874	0.605	2.983	0.786
ADGRL1	O94910	False	AGRL1_HUMAN		CPI-SS09375CA29	0.004	0.042	0.073	0.113	0.04	0.105	0.065	0.04	0.008	0.014
EGF	P01133	False	EGF_HUMAN		CPI-SS00A953C3A	0.001	0.0	0.0	0.001	0.001	0.007	0.0	0.003	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS0BF9FA3F2	0.005	0.004	0.01	0.007	0.071	0.703	0.004	0.137	0.004	0.008
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0F4D30D5A	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0E25CE362	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0055264F3	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
EGFR	P00533	False	EGFR_HUMAN		CPI-SS00EDDD458	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
CD74	P04233	False	HG2A_HUMAN		CPI-SS0ABC5C1B8	4.085	5.541	3.251	0.568	1.982	0.525	2.949	1.682	4.917	2.395
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0481D83A4	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0D4C221B8	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
EGFR	P00533	False	EGFR_HUMAN		CPI-SS08CA619FE	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0DA033F03	0.024	0.434	0.735	0.81	0.27	0.265	0.009	0.193	0.742	0.267
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS054D158CC	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
TNFRSF1B	P20333	False	TNR1B_HUMAN		CPI-SS0C4E86714	0.112	0.487	0.49	0.05	0.057	0.005	0.01	0.036	0.693	0.594
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0A19E9C34	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS06BC4D123	0.005	0.004	0.01	0.007	0.071	0.703	0.004	0.137	0.004	0.008
EGFR	P00533	False	EGFR_HUMAN		CPI-SS088A0A760	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
CD74	P04233	False	HG2A_HUMAN		CPI-SS0302E8E8F	4.085	5.541	3.251	0.568	1.982	0.525	2.949	1.682	4.917	2.395
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0E6E8A727	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
EGFR	P00533	False	EGFR_HUMAN		CPI-SS07F042076	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
EGFR	P00533	False	EGFR_HUMAN		CPI-SS0C10824C7	0.003	0.002	0.025	0.25	0.073	0.036	0.005	0.058	0.002	0.005
CD44	P16070	False	CD44_HUMAN		CPI-SS0632A027A	0.645	0.867	0.054	0.569	0.478	0.51	1.829	0.451	1.232	1.173
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS03098AC28	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
HLA-DPB1	HLADPB1	False	HLADPB1		CPI-SS05D23BCE8	1.777	3.592	1.068	0.167	0.748	0.131	1.874	0.605	2.983	0.786
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS03C51D352	0.313	0.004	0.0	0.001	0.007	0.004	0.0	0.019	0.001	0.012
TFRC	P02786	False	TFR1_HUMAN		CPI-SS03133B4F2	0.083	0.27	0.033	0.068	0.093	0.085	0.013	0.09	0.261	0.131
CD40	P25942	False	TNR5_HUMAN		CPI-SS0F00D756A	0.539	0.352	0.46	0.174	0.063	0.009	0.042	0.038	0.397	0.017
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0E2863F09	0.312	0.068	0.002	0.002	0.009	0.003	0.0	0.02	0.001	0.001
TNFRSF13C	Q96RJ3	False	TR13C_HUMAN		CPI-SS09648FAA9	0.293	0.003	0.001	0.001	0.008	0.002	0.0	0.011	0.002	0.009
CD74	P04233	False	HG2A_HUMAN		CPI-SS09808DEAE	4.085	5.541	3.251	0.568	1.982	0.525	2.949	1.682	4.917	2.395
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0F4AC5AA2	0.13	0.509	0.343	0.163	0.125	0.067	0.194	0.082	0.561	0.083
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC063BC3DDE	0.304	0.156	0.868	0.033	0.043	0.008	0.062	0.037	0.131	0.29
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC0329D5397	0.739	0.428	0.119	0.085	0.109	0.128	0.279	0.139	0.171	0.809
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC092659F65	0.021	0.037	0.006	0.003	0.002	0.002	0.049	0.002	0.039	0.002
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC08923F7F7	0.018	0.143	0.145	0.006	0.058	0.156	0.059	0.058	0.119	0.021
TNFRSF1A	P19438	False	TNR1A_HUMAN		CPI-SS0A4F27388	0.024	0.434	0.735	0.81	0.27	0.265	0.009	0.193	0.742	0.267
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0049FD74F	0.042	0.149	0.206	0.094	0.024	0.084	0.057	0.032	0.17	0.053
FAS	P25445	False	TNR6_HUMAN		CPI-SS03A0C857B	0.063	0.094	0.034	0.28	0.046	0.013	0.028	0.03	0.097	0.275
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS004A073E1	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0ADA587B4	0.001	0.018	0.001	0.075	0.025	0.001	0.0	0.007	0.003	0.001
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0B1AB068C	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0391D4602	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS00A6D366F	0.045	0.042	0.013	0.002	0.009	0.003	0.003	0.004	0.003	0.088
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS05D1A6BEF	0.002	0.001	0.002	0.027	0.001	0.0	0.768	0.001	0.0	0.016
CD44	P16070	False	CD44_HUMAN		CPI-SS06F83AE58	0.645	0.867	0.054	0.569	0.478	0.51	1.829	0.451	1.232	1.173
CEACAM1	P13688	False	CEAM1_HUMAN		CPI-SS0BDC04683	0.016	0.004	0.039	0.002	0.025	0.031	0.078	0.023	0.007	0.024
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS074CF011C	0.002	0.005	0.006	0.006	0.012	0.57	0.003	0.055	0.002	0.001
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0DE0A486F	0.006	0.261	0.878	0.355	0.055	0.048	0.044	0.031	0.44	0.008
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0E00478B4	0.018	0.093	0.409	0.494	0.119	0.013	0.054	0.062	0.417	0.006
NRP1	O14786	False	NRP1_HUMAN		CPI-SS0855C0353	0.006	0.261	0.878	0.355	0.055	0.048	0.044	0.031	0.44	0.008
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0D22A09AD	0.018	0.093	0.409	0.494	0.119	0.013	0.054	0.062	0.417	0.006
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0E61DB5DF	0.008	0.056	0.939	0.009	0.014	0.007	0.005	0.01	0.073	0.012
NRP1	O14786	False	NRP1_HUMAN		CPI-SS033E6DE7E	0.006	0.261	0.878	0.355	0.055	0.048	0.044	0.031	0.44	0.008
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0947A8549	0.008	0.056	0.939	0.009	0.014	0.007	0.005	0.01	0.073	0.012
ADRB2	P07550	False	ADRB2_HUMAN		CPI-SS098425155	0.079	0.09	0.113	0.004	0.009	0.011	1.018	0.009	0.079	0.105
NRP1	O14786	False	NRP1_HUMAN		CPI-SS08083B141	0.006	0.261	0.878	0.355	0.055	0.048	0.044	0.031	0.44	0.008
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0F15C1AB3	0.018	0.093	0.409	0.494	0.119	0.013	0.054	0.062	0.417	0.006
NRP2	O60462	False	NRP2_HUMAN		CPI-SS0241A1F57	0.018	0.093	0.409	0.494	0.119	0.013	0.054	0.062	0.417	0.006
HLA-A	HLAA	False	HLAA		CPI-SS0CBAA9BCC	2.562	2.804	2.966	2.082	1.594	0.888	2.332	1.221	3.109	3.527
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS048242083	0.607	0.738	0.698	0.36	0.25	0.073	0.651	0.185	0.728	0.994
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0268D47AD	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
IGF2	P01344	False	IGF2_HUMAN		CPI-SS016B111FE	0.017	0.022	0.687	0.706	0.546	0.119	0.032	0.56	0.026	0.018
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0714977CA	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS0E1389B57	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0A866903F	0.016	0.209	0.007	0.005	0.039	0.004	0.043	0.022	0.658	0.326
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS0BDD10277	0.607	0.738	0.698	0.36	0.25	0.073	0.651	0.185	0.728	0.994
HLA-B	HLAB	False	HLAB		CPI-SS0987A89AE	3.32	3.572	3.47	2.503	2.118	1.345	2.737	1.659	3.65	3.977
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS0A76A8E97	0.607	0.738	0.698	0.36	0.25	0.073	0.651	0.185	0.728	0.994
CD1D	P15813	False	CD1D_HUMAN		CPI-SS0EAB03260	0.115	0.321	0.047	0.002	0.009	0.0	0.0	0.006	0.125	0.001
HLA-G	P17693	False	HLAG_HUMAN		CPI-SS0DBA81CCF	0.14	0.316	0.277	0.173	0.069	0.108	0.162	0.052	0.361	0.231
HLA-F	P30511	False	HLAF_HUMAN		CPI-SS00150FB64	0.607	0.738	0.698	0.36	0.25	0.073	0.651	0.185	0.728	0.994
HLA-G	P17693	False	HLAG_HUMAN		CPI-SS05CE87F88	0.14	0.316	0.277	0.173	0.069	0.108	0.162	0.052	0.361	0.231
CCK	P06307	False	CCKN_HUMAN		CPI-SS00AD71822	0.0	0.0	0.0	0.002	0.004	0.001	0.0	0.001	0.001	0.0
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	0.024	0.221	0.012	0.01	0.07	0.005	0.004	0.042	1.475	0.239
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0B01D306C	0.14	0.074	0.076	0.084	0.213	0.025	0.067	0.213	0.328	1.991
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0795802F6	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
CSF1	P09603	False	CSF1_HUMAN		CPI-SS03105D292	0.009	0.011	0.128	0.319	0.053	0.139	0.28	0.039	0.046	0.179
CCL4	P13236	False	CCL4_HUMAN		CPI-SS05BA6D9C3	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
CCL4	P13236	False	CCL4_HUMAN		CPI-SS008F83E02	0.084	0.309	0.041	0.025	0.134	0.022	0.075	0.109	1.279	1.062
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0A3569604	0.017	0.022	0.687	0.706	0.546	0.119	0.032	0.56	0.026	0.018
CCL3	P10147	False	CCL3_HUMAN		CPI-SS076D8415B	0.024	0.221	0.012	0.01	0.07	0.005	0.004	0.042	1.475	0.239
IGF2	P01344	False	IGF2_HUMAN		CPI-SS0579FA162	0.017	0.022	0.687	0.706	0.546	0.119	0.032	0.56	0.026	0.018
IGF1	P05019	False	IGF1_HUMAN		CPI-SS0E41702C1	0.059	0.001	0.018	0.523	0.025	0.004	0.0	0.018	0.147	0.006
IGF2	P01344	False	IGF2_HUMAN		CPI-SS042A6F835	0.017	0.022	0.687	0.706	0.546	0.119	0.032	0.56	0.026	0.018
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0BA601DC4	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS093E05DD4	0.0	0.0	0.004	0.031	0.011	0.026	0.0	0.006	0.0	0.0
NTF4	P34130	False	NTF4_HUMAN		CPI-SS088C1035B	0.0	0.0	0.0	0.0	0.008	0.003	0.0	0.003	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS09A36B221	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS07CCAD9BF	0.427	1.935	0.859	0.829	0.418	0.584	0.396	0.304	2.215	0.122
COPA	P53621	False	COPA_HUMAN		CPI-SS04F3A1E5C	0.205	0.393	0.319	0.528	0.243	0.442	0.196	0.212	0.457	0.226
BDNF	P23560	False	BDNF_HUMAN		CPI-SS03F0B666C	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0
IFNE	Q86WN2	False	IFNE_HUMAN		CPI-SC0859FAC25	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0
IFNA5	P01569	False	IFNA5_HUMAN		CPI-SC09458C6C0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS04A8E4200	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	0.075	0.062	0.464	0.12	0.022	0.007	0.009	0.013	0.003	0.091
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS0518D683C	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0
PROK1	P58294	False	PROK1_HUMAN		CPI-SS04465565A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS06E42DB13	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	0.019	0.031	0.01	0.009	0.034	0.004	0.0	0.037	0.018	0.501
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	0.338	0.161	0.281	0.504	0.173	0.147	0.071	0.109	0.146	0.165
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS07A97B3E2	0.016	0.209	0.007	0.005	0.039	0.004	0.043	0.022	0.658	0.326
GAL	P22466	False	GALA_HUMAN		CPI-SS0471FCFF3	0.001	0.0	0.005	0.078	0.08	0.007	0.009	0.045	0.002	0.002
TNF	P01375	False	TNFA_HUMAN		CPI-SS0F8EFEECF	0.287	0.269	0.01	0.009	0.028	0.018	0.116	0.029	0.535	0.439
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	0.128	0.667	0.353	0.115	0.151	0.049	0.285	0.095	1.01	0.168
TNF	P01375	False	TNFA_HUMAN		CPI-SS02EBC1BB0	0.287	0.269	0.01	0.009	0.028	0.018	0.116	0.029	0.535	0.439
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	0.001	0.003	0.13	0.065	0.011	0.036	0.0	0.008	0.013	0.005
TNF	P01375	False	TNFA_HUMAN		CPI-SS0B81F1BF5	0.287	0.269	0.01	0.009	0.028	0.018	0.116	0.029	0.535	0.439
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	0.027	0.416	0.247	0.372	0.126	0.185	0.003	0.137	0.439	0.01
TNF	P01375	False	TNFA_HUMAN		CPI-SS09C917D22	0.287	0.269	0.01	0.009	0.028	0.018	0.116	0.029	0.535	0.439
TNF	P01375	False	TNFA_HUMAN		CPI-SS03B8E2D7A	0.287	0.269	0.01	0.009	0.028	0.018	0.116	0.029	0.535	0.439
